tday,stocks,cl
20130821,EWY,5301
20130821,EWZ,NaN
20130821,FXI,3377
20130822,EWC,2648
20130822,EWG,2643
20130822,EWJ,1091
20130822,EWQ,2518
20130822,EWU,1746
20130822,EWY,5341
20130822,EWZ,NaN
20130822,FXI,3468
20130823,EWC,2672
20130823,EWG,2649
20130823,EWJ,1109
20130823,EWQ,2531
20130823,EWU,1758
20130823,EWY,5418
20130823,EWZ,NaN
20130823,FXI,3455
20130826,EWC,2672
20130826,EWG,2643
20130826,EWJ,1097
20130826,EWQ,2516
20130826,EWU,1755
20130826,EWY,5432
20130826,EWZ,NaN
20130826,FXI,3457
20130827,EWC,2642
20130827,EWG,2582
20130827,EWJ,1085
20130827,EWQ,2453
20130827,EWU,1725
20130827,EWY,5366
20130827,EWZ,NaN
20130827,FXI,3399
20130828,EWC,2646
20130828,EWG,2550
20130828,EWJ,1088
20130828,EWQ,2447
20130828,EWU,1732
20130828,EWY,5445
20130828,EWZ,NaN
20130828,FXI,3390
20130829,EWC,2650
20130829,EWG,2538
20130829,EWJ,1087
20130829,EWQ,2441
20130829,EWU,1739
20130829,EWY,5558
20130829,EWZ,NaN
20130829,FXI,3402
20130830,EWC,2644
20130830,EWG,2515
20130830,EWJ,1065
20130830,EWQ,2409
20130830,EWU,1722
20130830,EWY,5575
20130830,EWZ,NaN
20130830,FXI,3404
20130903,EWC,2663
20130903,EWG,2529
20130903,EWJ,1092
20130903,EWQ,2430
20130903,EWU,1750
20130903,EWY,5628
20130903,EWZ,NaN
20130903,FXI,3510
20130904,EWC,2676
20130904,EWG,2545
20130904,EWJ,1109
20130904,EWQ,2438
20130904,EWU,1759
20130904,EWY,5761
20130904,EWZ,NaN
20130904,FXI,3570
20130905,EWC,2695
20130905,EWG,2537
20130905,EWJ,1106
20130905,EWQ,2440
20130905,EWU,1769
20130905,EWY,5782
20130905,EWZ,NaN
20130905,FXI,3607
20130906,EWC,2712
20130906,EWG,2550
20130906,EWJ,1109
20130906,EWQ,2468
20130906,EWU,1773
20130906,EWY,5883
20130906,EWZ,NaN
20130906,FXI,3622
20130909,EWC,2728
20130909,EWG,2589
20130909,EWJ,1138
20130909,EWQ,2492
20130909,EWU,1788
20130909,EWY,5956
20130909,EWZ,NaN
20130909,FXI,3708
20130910,EWC,2728
20130910,EWG,2636
20130910,EWJ,1147
20130910,EWQ,2531
20130910,EWU,1804
20130910,EWY,6005
20130910,EWZ,NaN
20130910,FXI,3758
20130911,EWC,2742
20130911,EWG,2656
20130911,EWJ,1139
20130911,EWQ,2546
20130911,EWU,1813
20130911,EWY,6036
20130911,EWZ,NaN
20130911,FXI,3730
20130912,EWC,2710
20130912,EWG,2643
20130912,EWJ,1131
20130912,EWQ,2530
20130912,EWU,1809
20130912,EWY,5979
20130912,EWZ,NaN
20130912,FXI,3689
20130913,EWC,2710
20130913,EWG,2657
20130913,EWJ,1137
20130913,EWQ,2540
20130913,EWU,1819
20130913,EWY,5986
20130913,EWZ,NaN
20130913,FXI,3701
20130916,EWC,2737
20130916,EWG,2693
20130916,EWJ,1152
20130916,EWQ,2560
20130916,EWU,1830
20130916,EWY,6042
20130916,EWZ,NaN
20130916,FXI,3739
20130917,EWC,2747
20130917,EWG,2700
20130917,EWJ,1147
20130917,EWQ,2569
20130917,EWU,1821
20130917,EWY,6015
20130917,EWZ,NaN
20130917,FXI,3721
20130918,EWC,2786
20130918,EWG,2769
20130918,EWJ,1182
20130918,EWQ,2644
20130918,EWU,1855
20130918,EWY,6261
20130918,EWZ,NaN
20130918,FXI,3794
20130919,EWC,2771
20130919,EWG,2754
20130919,EWJ,1176
20130919,EWQ,2631
20130919,EWU,1847
20130919,EWY,6231
20130919,EWZ,NaN
20130919,FXI,3767
20130920,EWC,2741
20130920,EWG,2745
20130920,EWJ,1166
20130920,EWQ,2623
20130920,EWU,1829
20130920,EWY,6106
20130920,EWZ,NaN
20130920,FXI,3723
20130923,EWC,2740
20130923,EWG,2733
20130923,EWJ,1170
20130923,EWQ,2610
20130923,EWU,1829
20130923,EWY,6083
20130923,EWZ,NaN
20130923,FXI,3745
20130924,EWC,2741
20130924,EWG,2733
20130924,EWJ,1171
20130924,EWQ,2613
20130924,EWU,1823
20130924,EWY,6080
20130924,EWZ,NaN
20130924,FXI,3692
20130925,EWC,2737
20130925,EWG,2743
20130925,EWJ,1168
20130925,EWQ,2620
20130925,EWU,1828
20130925,EWY,6016
20130925,EWZ,NaN
20130925,FXI,3673
20130926,EWC,2742
20130926,EWG,2740
20130926,EWJ,1187
20130926,EWQ,2618
20130926,EWU,1831
20130926,EWY,6081
20130926,EWZ,NaN
20130926,FXI,3672
20130927,EWC,2745
20130927,EWG,2748
20130927,EWJ,1178
20130927,EWQ,2623
20130927,EWU,1821
20130927,EWY,6058
20130927,EWZ,NaN
20130927,FXI,3648
20130930,EWC,2733
20130930,EWG,2726
20130930,EWJ,1168
20130930,EWQ,2598
20130930,EWU,1812
20130930,EWY,5991
20130930,EWZ,NaN
20130930,FXI,3593
20131001,EWC,2745
20131001,EWG,2758
20131001,EWJ,1163
20131001,EWQ,2630
20131001,EWU,1811
20131001,EWY,6078
20131001,EWZ,NaN
20131001,FXI,3643
20131002,EWC,2740
20131002,EWG,2755
20131002,EWJ,1157
20131002,EWQ,2625
20131002,EWU,1817
20131002,EWY,6087
20131002,EWZ,NaN
20131002,FXI,3640
20131003,EWC,2720
20131003,EWG,2741
20131003,EWJ,1149
20131003,EWQ,2602
20131003,EWU,1803
20131003,EWY,6074
20131003,EWZ,NaN
20131003,FXI,3634
20131004,EWC,2733
20131004,EWG,2745
20131004,EWJ,1151
20131004,EWQ,2614
20131004,EWU,1799
20131004,EWY,6090
20131004,EWZ,NaN
20131004,FXI,3683
20131007,EWC,2732
20131007,EWG,2730
20131007,EWJ,1129
20131007,EWQ,2608
20131007,EWU,1791
20131007,EWY,6056
20131007,EWZ,NaN
20131007,FXI,3643
20131008,EWC,2700
20131008,EWG,2713
20131008,EWJ,1125
20131008,EWQ,2587
20131008,EWU,1765
20131008,EWY,6040
20131008,EWZ,NaN
20131008,FXI,3636
20131009,EWC,2702
20131009,EWG,2706
20131009,EWJ,1152
20131009,EWQ,2589
20131009,EWU,1756
20131009,EWY,6064
20131009,EWZ,NaN
20131009,FXI,3656
20131010,EWC,2742
20131010,EWG,2765
20131010,EWJ,1168
20131010,EWQ,2649
20131010,EWU,1790
20131010,EWY,6180
20131010,EWZ,NaN
20131010,FXI,3695
20131011,EWC,2753
20131011,EWG,2775
20131011,EWJ,1170
20131011,EWQ,2651
20131011,EWU,1806
20131011,EWY,6221
20131011,EWZ,NaN
20131011,FXI,3716
20131014,EWC,2758
20131014,EWG,2782
20131014,EWJ,1172
20131014,EWQ,2659
20131014,EWU,1817
20131014,EWY,6241
20131014,EWZ,NaN
20131014,FXI,3730
20131015,EWC,2751
20131015,EWG,2779
20131015,EWJ,1162
20131015,EWQ,2645
20131015,EWU,1813
20131015,EWY,6246
20131015,EWZ,NaN
20131015,FXI,3693
20131016,EWC,2768
20131016,EWG,2806
20131016,EWJ,1173
20131016,EWQ,2648
20131016,EWU,1819
20131016,EWY,6301
20131016,EWZ,NaN
20131016,FXI,3702
20131017,EWC,2794
20131017,EWG,2829
20131017,EWJ,1183
20131017,EWQ,2685
20131017,EWU,1853
20131017,EWY,6359
20131017,EWZ,NaN
20131017,FXI,3692
20131018,EWC,2817
20131018,EWG,2841
20131018,EWJ,1184
20131018,EWQ,2711
20131018,EWU,1859
20131018,EWY,6382
20131018,EWZ,NaN
20131018,FXI,3696
20131021,EWC,2823
20131021,EWG,2843
20131021,EWJ,1185
20131021,EWQ,2704
20131021,EWU,1867
20131021,EWY,6360
20131021,EWZ,NaN
20131021,FXI,3698
20131022,EWC,2842
20131022,EWG,2891
20131022,EWJ,1191
20131022,EWQ,2729
20131022,EWU,1889
20131022,EWY,6398
20131022,EWZ,NaN
20131022,FXI,3698
20131023,EWC,2818
20131023,EWG,2883
20131023,EWJ,1166
20131023,EWQ,2717
20131023,EWU,1877
20131023,EWY,6280
20131023,EWZ,NaN
20131023,FXI,3575
20131024,EWC,2823
20131024,EWG,2905
20131024,EWJ,1178
20131024,EWQ,2727
20131024,EWU,1895
20131024,EWY,6299
20131024,EWZ,NaN
20131024,FXI,3534
20131025,EWC,2831
20131025,EWG,2910
20131025,EWJ,1160
20131025,EWQ,2728
20131025,EWU,1893
20131025,EWY,6278
20131025,EWZ,NaN
20131025,FXI,3530
20131028,EWC,2831
20131028,EWG,2904
20131028,EWJ,1164
20131028,EWQ,2710
20131028,EWU,1892
20131028,EWY,6322
20131028,EWZ,NaN
20131028,FXI,3541
20131029,EWC,2837
20131029,EWG,2908
20131029,EWJ,1173
20131029,EWQ,2720
20131029,EWU,1894
20131029,EWY,6356
20131029,EWZ,NaN
20131029,FXI,3588
20131030,EWC,2837
20131030,EWG,2896
20131030,EWJ,1173
20131030,EWQ,2707
20131030,EWU,1888
20131030,EWY,6337
20131030,EWZ,NaN
20131030,FXI,3637
20131031,EWC,2835
20131031,EWG,2876
20131031,EWJ,1167
20131031,EWQ,2696
20131031,EWU,1879
20131031,EWY,6224
20131031,EWZ,NaN
20131031,FXI,3640
20131101,EWC,2826
20131101,EWG,2862
20131101,EWJ,1155
20131101,EWQ,2676
20131101,EWU,1870
20131101,EWY,6268
20131101,EWZ,NaN
20131101,FXI,3665
20131104,EWC,2835
20131104,EWG,2878
20131104,EWJ,1156
20131104,EWQ,2689
20131104,EWU,1887
20131104,EWY,6250
20131104,EWZ,NaN
20131104,FXI,3671
20131105,EWC,2823
20131105,EWG,2849
20131105,EWJ,1146
20131105,EWQ,2649
20131105,EWU,1880
20131105,EWY,6170
20131105,EWZ,NaN
20131105,FXI,3612
20131106,EWC,2842
20131106,EWG,2870
20131106,EWJ,1161
20131106,EWQ,2683
20131106,EWU,1887
20131106,EWY,6205
20131106,EWZ,NaN
20131106,FXI,3608
20131107,EWC,2813
20131107,EWG,2839
20131107,EWJ,1140
20131107,EWQ,2639
20131107,EWU,1860
20131107,EWY,6078
20131107,EWZ,NaN
20131107,FXI,3550
20131108,EWC,2831
20131108,EWG,2851
20131108,EWJ,1149
20131108,EWQ,2647
20131108,EWU,1876
20131108,EWY,6089
20131108,EWZ,NaN
20131108,FXI,3569
20131111,EWC,2827
20131111,EWG,2870
20131111,EWJ,1147
20131111,EWQ,2664
20131111,EWU,1869
20131111,EWY,6035
20131111,EWZ,NaN
20131111,FXI,3607
20131112,EWC,2815
20131112,EWG,2862
20131112,EWJ,1161
20131112,EWQ,2653
20131112,EWU,1858
20131112,EWY,6060
20131112,EWZ,NaN
20131112,FXI,3575
20131113,EWC,2835
20131113,EWG,2875
20131113,EWJ,1170
20131113,EWQ,2662
20131113,EWU,1858
20131113,EWY,6013
20131113,EWZ,NaN
20131113,FXI,3535
20131114,EWC,2846
20131114,EWG,2887
20131114,EWJ,1180
20131114,EWQ,2668
20131114,EWU,1865
20131114,EWY,6056
20131114,EWZ,NaN
20131114,FXI,3568
20131115,EWC,2859
20131115,EWG,2908
20131115,EWJ,1197
20131115,EWQ,2683
20131115,EWU,1878
20131115,EWY,6216
20131115,EWZ,NaN
20131115,FXI,3724
20131118,EWC,2861
20131118,EWG,2915
20131118,EWJ,1195
20131118,EWQ,2690
20131118,EWU,1877
20131118,EWY,6243
20131118,EWZ,NaN
20131118,FXI,3858
20131119,EWC,2845
20131119,EWG,2921
20131119,EWJ,1188
20131119,EWQ,2676
20131119,EWU,1877
20131119,EWY,6281
20131119,EWZ,NaN
20131119,FXI,3864
20131120,EWC,2849
20131120,EWG,2892
20131120,EWJ,1188
20131120,EWQ,2642
20131120,EWU,1868
20131120,EWY,6201
20131120,EWZ,NaN
20131120,FXI,3834
20131121,EWC,2842
20131121,EWG,2913
20131121,EWJ,1193
20131121,EWQ,2660
20131121,EWU,1889
20131121,EWY,6162
20131121,EWZ,NaN
20131121,FXI,3848
20131122,EWC,2843
20131122,EWG,2934
20131122,EWJ,1192
20131122,EWQ,2686
20131122,EWU,1889
20131122,EWY,6179
20131122,EWZ,NaN
20131122,FXI,3872
20131125,EWC,2834
20131125,EWG,2948
20131125,EWJ,1183
20131125,EWQ,2682
20131125,EWU,1882
20131125,EWY,6156
20131125,EWZ,NaN
20131125,FXI,3795
20131126,EWC,2812
20131126,EWG,2964
20131126,EWJ,1178
20131126,EWQ,2691
20131126,EWU,1874
20131126,EWY,6216
20131126,EWZ,NaN
20131126,FXI,3815
20131127,EWC,2798
20131127,EWG,2978
20131127,EWJ,1183
20131127,EWQ,2694
20131127,EWU,1883
20131127,EWY,6262
20131127,EWZ,NaN
20131127,FXI,3894
20131129,EWC,2809
20131129,EWG,2997
20131129,EWJ,1182
20131129,EWQ,2699
20131129,EWU,1894
20131129,EWY,6334
20131129,EWZ,NaN
20131129,FXI,3888
20131202,EWC,2798
20131202,EWG,2984
20131202,EWJ,1179
20131202,EWQ,2679
20131202,EWU,1876
20131202,EWY,6224
20131202,EWZ,NaN
20131202,FXI,3855
20131203,EWC,2771
20131203,EWG,2943
20131203,EWJ,1174
20131203,EWQ,2635
20131203,EWU,1866
20131203,EWY,6163
20131203,EWZ,NaN
20131203,FXI,3820
20131204,EWC,2760
20131204,EWG,2916
20131204,EWJ,1165
20131204,EWQ,2617
20131204,EWU,1855
20131204,EWY,6108
20131204,EWZ,NaN
20131204,FXI,3841
20131205,EWC,2750
20131205,EWG,2915
20131205,EWJ,1156
20131205,EWQ,2604
20131205,EWU,1847
20131205,EWY,6083
20131205,EWZ,NaN
20131205,FXI,3817
20131206,EWC,2762
20131206,EWG,2957
20131206,EWJ,1170
20131206,EWQ,2637
20131206,EWU,1870
20131206,EWY,6186
20131206,EWZ,NaN
20131206,FXI,3890
20131209,EWC,2777
20131209,EWG,2961
20131209,EWJ,1170
20131209,EWQ,2638
20131209,EWU,1874
20131209,EWY,6221
20131209,EWZ,NaN
20131209,FXI,3864
20131210,EWC,2785
20131210,EWG,2946
20131210,EWJ,1172
20131210,EWQ,2622
20131210,EWU,1870
20131210,EWY,6199
20131210,EWZ,NaN
20131210,FXI,3859
20131211,EWC,2744
20131211,EWG,2926
20131211,EWJ,1161
20131211,EWQ,2614
20131211,EWU,1852
20131211,EWY,6072
20131211,EWZ,NaN
20131211,FXI,3733
20131212,EWC,2731
20131212,EWG,2909
20131212,EWJ,1165
20131212,EWQ,2605
20131212,EWU,1833
20131212,EWY,6052
20131212,EWZ,NaN
20131212,FXI,3692
20131213,EWC,2741
20131213,EWG,2914
20131213,EWJ,1156
20131213,EWQ,2604
20131213,EWU,1826
20131213,EWY,6071
20131213,EWZ,NaN
20131213,FXI,3719
20131216,EWC,2761
20131216,EWG,2958
20131216,EWJ,1149
20131216,EWQ,2635
20131216,EWU,1851
20131216,EWY,6152
20131216,EWZ,NaN
20131216,FXI,3718
20131217,EWC,2754
20131217,EWG,2945
20131217,EWJ,1150
20131217,EWQ,2613
20131217,EWU,1842
20131217,EWY,6105
20131217,EWZ,NaN
20131217,FXI,3671
20131218,EWC,2769
20131218,EWG,2984
20131218,EWJ,1172
20131218,EWQ,2652
20131218,EWU,1877
20131218,EWY,6224
20131218,EWZ,NaN
20131218,FXI,3744
20131219,EWC,2789
20131219,EWG,2995
20131219,EWJ,1162
20131219,EWQ,2658
20131219,EWU,1879
20131219,EWY,6115
20131219,EWZ,NaN
20131219,FXI,3659
20131220,EWC,2797
20131220,EWG,3013
20131220,EWJ,1166
20131220,EWQ,2669
20131220,EWU,1880
20131220,EWY,6116
20131220,EWZ,NaN
20131220,FXI,3632
20131223,EWC,2817
20131223,EWG,3049
20131223,EWJ,1177
20131223,EWQ,2689
20131223,EWU,1902
20131223,EWY,6184
20131223,EWZ,NaN
20131223,FXI,3627
20131224,EWC,2831
20131224,EWG,3062
20131224,EWJ,1161
20131224,EWQ,2702
20131224,EWU,1924
20131224,EWY,6191
20131224,EWZ,NaN
20131224,FXI,3694
20131226,EWC,2845
20131226,EWG,3081
20131226,EWJ,1180
20131226,EWQ,2719
20131226,EWU,1927
20131226,EWY,6154
20131226,EWZ,NaN
20131226,FXI,3663
20131227,EWC,2825
20131227,EWG,3089
20131227,EWJ,1186
20131227,EWQ,2733
20131227,EWU,1938
20131227,EWY,6299
20131227,EWZ,NaN
20131227,FXI,3718
20131230,EWC,2840
20131230,EWG,3106
20131230,EWJ,1197
20131230,EWQ,2751
20131230,EWU,1942
20131230,EWY,6314
20131230,EWZ,NaN
20131230,FXI,3696
20131231,EWC,2854
20131231,EWG,3113
20131231,EWJ,1199
20131231,EWQ,2762
20131231,EWU,1951
20131231,EWY,6391
20131231,EWZ,NaN
20131231,FXI,3735
20140102,EWC,2835
20140102,EWG,3014
20140102,EWJ,1179
20140102,EWQ,2696
20140102,EWU,1927
20140102,EWY,6092
20140102,EWZ,NaN
20140102,FXI,3613
20140103,EWC,2833
20140103,EWG,3005
20140103,EWJ,1186
20140103,EWQ,2684
20140103,EWU,1928
20140103,EWY,6054
20140103,EWZ,NaN
20140103,FXI,3568
20140106,EWC,2814
20140106,EWG,3019
20140106,EWJ,1182
20140106,EWQ,2682
20140106,EWU,1923
20140106,EWY,6006
20140106,EWZ,NaN
20140106,FXI,3505
20140107,EWC,2803
20140107,EWG,3030
20140107,EWJ,1187
20140107,EWQ,2702
20140107,EWU,1931
20140107,EWY,6028
20140107,EWZ,NaN
20140107,FXI,3506
20140108,EWC,2801
20140108,EWG,3021
20140108,EWJ,1189
20140108,EWQ,2695
20140108,EWU,1927
20140108,EWY,6002
20140108,EWZ,NaN
20140108,FXI,3548
20140109,EWC,2794
20140109,EWG,3014
20140109,EWJ,1185
20140109,EWQ,2687
20140109,EWU,1924
20140109,EWY,5981
20140109,EWZ,NaN
20140109,FXI,3482
20140110,EWC,2806
20140110,EWG,3044
20140110,EWJ,1193
20140110,EWQ,2715
20140110,EWU,1941
20140110,EWY,5993
20140110,EWZ,NaN
20140110,FXI,3546
20140113,EWC,2803
20140113,EWG,3024
20140113,EWJ,1185
20140113,EWQ,2699
20140113,EWU,1917
20140113,EWY,5980
20140113,EWZ,NaN
20140113,FXI,3476
20140114,EWC,2785
20140114,EWG,3068
20140114,EWJ,1182
20140114,EWQ,2730
20140114,EWU,1944
20140114,EWY,6017
20140114,EWZ,NaN
20140114,FXI,3529
20140115,EWC,2797
20140115,EWG,3110
20140115,EWJ,1191
20140115,EWQ,2748
20140115,EWU,1950
20140115,EWY,6007
20140115,EWZ,NaN
20140115,FXI,3522
20140116,EWC,2813
20140116,EWG,3105
20140116,EWJ,1187
20140116,EWQ,2746
20140116,EWU,1951
20140116,EWY,6004
20140116,EWZ,NaN
20140116,FXI,3490
20140117,EWC,2812
20140117,EWG,3077
20140117,EWJ,1190
20140117,EWQ,2720
20140117,EWU,1951
20140117,EWY,5968
20140117,EWZ,NaN
20140117,FXI,3484
20140121,EWC,2828
20140121,EWG,3095
20140121,EWJ,1192
20140121,EWQ,2740
20140121,EWU,1968
20140121,EWY,5978
20140121,EWZ,NaN
20140121,FXI,3484
20140122,EWC,2809
20140122,EWG,3086
20140122,EWJ,1195
20140122,EWQ,2733
20140122,EWU,1978
20140122,EWY,6010
20140122,EWZ,NaN
20140122,FXI,3568
20140123,EWC,2799
20140123,EWG,3092
20140123,EWJ,1171
20140123,EWQ,2731
20140123,EWU,1967
20140123,EWY,5865
20140123,EWZ,NaN
20140123,FXI,3408
20140124,EWC,2755
20140124,EWG,2992
20140124,EWJ,1153
20140124,EWQ,2640
20140124,EWU,1903
20140124,EWY,5696
20140124,EWZ,NaN
20140124,FXI,3331
20140127,EWC,2715
20140127,EWG,2982
20140127,EWJ,1139
20140127,EWQ,2641
20140127,EWU,1889
20140127,EWY,5746
20140127,EWZ,NaN
20140127,FXI,3325
20140128,EWC,2731
20140128,EWG,3019
20140128,EWJ,1148
20140128,EWQ,2677
20140128,EWU,1902
20140128,EWY,5803
20140128,EWZ,NaN
20140128,FXI,3363
20140129,EWC,2715
20140129,EWG,2965
20140129,EWJ,1147
20140129,EWQ,2641
20140129,EWU,1878
20140129,EWY,5783
20140129,EWZ,NaN
20140129,FXI,3358
20140130,EWC,2736
20140130,EWG,2979
20140130,EWJ,1149
20140130,EWQ,2653
20140130,EWU,1882
20140130,EWY,5824
20140130,EWZ,NaN
20140130,FXI,3373
20140131,EWC,2734
20140131,EWG,2924
20140131,EWJ,1119
20140131,EWQ,2610
20140131,EWU,1861
20140131,EWY,5835
20140131,EWZ,NaN
20140131,FXI,3366
20140203,EWC,2699
20140203,EWG,2876
20140203,EWJ,1096
20140203,EWQ,2564
20140203,EWU,1820
20140203,EWY,5679
20140203,EWZ,NaN
20140203,FXI,3285
20140204,EWC,2706
20140204,EWG,2894
20140204,EWJ,1097
20140204,EWQ,2599
20140204,EWU,1838
20140204,EWY,5723
20140204,EWZ,NaN
20140204,FXI,3323
20140205,EWC,2717
20140205,EWG,2896
20140205,EWJ,1099
20140205,EWQ,2604
20140205,EWU,1844
20140205,EWY,5735
20140205,EWZ,NaN
20140205,FXI,3281
20140206,EWC,2754
20140206,EWG,2951
20140206,EWJ,1112
20140206,EWQ,2657
20140206,EWU,1872
20140206,EWY,5823
20140206,EWZ,NaN
20140206,FXI,3336
20140207,EWC,2775
20140207,EWG,2985
20140207,EWJ,1130
20140207,EWQ,2699
20140207,EWU,1890
20140207,EWY,5852
20140207,EWZ,NaN
20140207,FXI,3348
20140210,EWC,2775
20140210,EWG,2973
20140210,EWJ,1125
20140210,EWQ,2689
20140210,EWU,1885
20140210,EWY,5827
20140210,EWZ,NaN
20140210,FXI,3319
20140211,EWC,2800
20140211,EWG,3036
20140211,EWJ,1141
20140211,EWQ,2727
20140211,EWU,1915
20140211,EWY,5918
20140211,EWZ,NaN
20140211,FXI,3445
20140212,EWC,2812
20140212,EWG,3039
20140212,EWJ,1139
20140212,EWQ,2727
20140212,EWU,1930
20140212,EWY,5934
20140212,EWZ,NaN
20140212,FXI,3444
20140213,EWC,2833
20140213,EWG,3085
20140213,EWJ,1129
20140213,EWQ,2756
20140213,EWU,1937
20140213,EWY,5911
20140213,EWZ,NaN
20140213,FXI,3452
20140214,EWC,2844
20140214,EWG,3095
20140214,EWJ,1124
20140214,EWQ,2769
20140214,EWU,1946
20140214,EWY,6002
20140214,EWZ,NaN
20140214,FXI,3482
20140218,EWC,2854
20140218,EWG,3109
20140218,EWJ,1148
20140218,EWQ,2772
20140218,EWU,1975
20140218,EWY,5942
20140218,EWZ,NaN
20140218,FXI,3484
20140219,EWC,2833
20140219,EWG,3081
20140219,EWJ,1135
20140219,EWQ,2756
20140219,EWU,1969
20140219,EWY,5884
20140219,EWZ,NaN
20140219,FXI,3502
20140220,EWC,2844
20140220,EWG,3087
20140220,EWJ,1128
20140220,EWQ,2782
20140220,EWU,1984
20140220,EWY,5880
20140220,EWZ,NaN
20140220,FXI,3473
20140221,EWC,2838
20140221,EWG,3096
20140221,EWJ,1137
20140221,EWQ,2795
20140221,EWU,1984
20140221,EWY,5918
20140221,EWZ,NaN
20140221,FXI,3479
20140224,EWC,2852
20140224,EWG,3111
20140224,EWJ,1149
20140224,EWQ,2819
20140224,EWU,1996
20140224,EWY,5952
20140224,EWZ,NaN
20140224,FXI,3437
20140225,EWC,2849
20140225,EWG,3105
20140225,EWJ,1146
20140225,EWQ,2819
20140225,EWU,1978
20140225,EWY,5947
20140225,EWZ,NaN
20140225,FXI,3377
20140226,EWC,2837
20140226,EWG,3083
20140226,EWJ,1141
20140226,EWQ,2800
20140226,EWU,1972
20140226,EWY,5998
20140226,EWZ,NaN
20140226,FXI,3389
20140227,EWC,2840
20140227,EWG,3081
20140227,EWJ,1141
20140227,EWQ,2813
20140227,EWU,1986
20140227,EWY,6066
20140227,EWZ,NaN
20140227,FXI,3482
20140228,EWC,2856
20140228,EWG,3109
20140228,EWJ,1146
20140228,EWQ,2820
20140228,EWU,1987
20140228,EWY,6036
20140228,EWZ,NaN
20140228,FXI,3445
20140303,EWC,2849
20140303,EWG,3002
20140303,EWJ,1120
20140303,EWQ,2752
20140303,EWU,1951
20140303,EWY,5987
20140303,EWZ,NaN
20140303,FXI,3403
20140304,EWC,2861
20140304,EWG,3069
20140304,EWJ,1148
20140304,EWQ,2809
20140304,EWU,1979
20140304,EWY,6036
20140304,EWZ,NaN
20140304,FXI,3442
20140305,EWC,2877
20140305,EWG,3062
20140305,EWJ,1136
20140305,EWQ,2811
20140305,EWU,1976
20140305,EWY,6020
20140305,EWZ,NaN
20140305,FXI,3408
20140306,EWC,2886
20140306,EWG,3086
20140306,EWJ,1157
20140306,EWQ,2851
20140306,EWU,1979
20140306,EWY,6090
20140306,EWZ,NaN
20140306,FXI,3444
20140307,EWC,2866
20140307,EWG,3051
20140307,EWJ,1149
20140307,EWQ,2840
20140307,EWU,1965
20140307,EWY,6056
20140307,EWZ,NaN
20140307,FXI,3406
20140310,EWC,2865
20140310,EWG,3016
20140310,EWJ,1145
20140310,EWQ,2836
20140310,EWU,1941
20140310,EWY,5982
20140310,EWZ,NaN
20140310,FXI,3352
20140311,EWC,2858
20140311,EWG,3011
20140311,EWJ,1133
20140311,EWQ,2811
20140311,EWU,1932
20140311,EWY,5944
20140311,EWZ,NaN
20140311,FXI,3299
20140312,EWC,2872
20140312,EWG,2991
20140312,EWJ,1122
20140312,EWQ,2803
20140312,EWU,1921
20140312,EWY,5907
20140312,EWZ,NaN
20140312,FXI,3291
20140313,EWC,2866
20140313,EWG,2905
20140313,EWJ,1103
20140313,EWQ,2737
20140313,EWU,1890
20140313,EWY,5807
20140313,EWZ,NaN
20140313,FXI,3210
20140314,EWC,2851
20140314,EWG,2936
20140314,EWJ,1090
20140314,EWQ,2736
20140314,EWU,1892
20140314,EWY,5794
20140314,EWZ,NaN
20140314,FXI,3215
20140317,EWC,2863
20140317,EWG,2988
20140317,EWJ,1102
20140317,EWQ,2776
20140317,EWU,1906
20140317,EWY,5894
20140317,EWZ,NaN
20140317,FXI,3219
20140318,EWC,2871
20140318,EWG,3015
20140318,EWJ,1101
20140318,EWQ,2809
20140318,EWU,1914
20140318,EWY,5920
20140318,EWZ,NaN
20140318,FXI,3273
20140319,EWC,2838
20140319,EWG,2982
20140319,EWJ,1095
20140319,EWQ,2764
20140319,EWU,1892
20140319,EWY,5813
20140319,EWZ,NaN
20140319,FXI,3222
20140320,EWC,2841
20140320,EWG,2986
20140320,EWJ,1079
20140320,EWQ,2784
20140320,EWU,1888
20140320,EWY,5770
20140320,EWZ,NaN
20140320,FXI,3212
20140321,EWC,2847
20140321,EWG,2989
20140321,EWJ,1074
20140321,EWQ,2774
20140321,EWU,1885
20140321,EWY,5799
20140321,EWZ,NaN
20140321,FXI,3304
20140324,EWC,2841
20140324,EWG,2978
20140324,EWJ,1078
20140324,EWQ,2778
20140324,EWU,1882
20140324,EWY,5840
20140324,EWZ,NaN
20140324,FXI,3357
20140325,EWC,2855
20140325,EWG,3021
20140325,EWJ,1083
20140325,EWQ,2820
20140325,EWU,1911
20140325,EWY,5868
20140325,EWZ,NaN
20140325,FXI,3384
20140326,EWC,2851
20140326,EWG,3029
20140326,EWJ,1091
20140326,EWQ,2815
20140326,EWU,1902
20140326,EWY,5946
20140326,EWZ,NaN
20140326,FXI,3392
20140327,EWC,2861
20140327,EWG,3027
20140327,EWJ,1107
20140327,EWQ,2816
20140327,EWU,1909
20140327,EWY,6023
20140327,EWZ,NaN
20140327,FXI,3416
20140328,EWC,2874
20140328,EWG,3068
20140328,EWJ,1119
20140328,EWQ,2833
20140328,EWU,1918
20140328,EWY,6041
20140328,EWZ,NaN
20140328,FXI,3487
20140331,EWC,2892
20140331,EWG,3073
20140331,EWJ,1119
20140331,EWQ,2835
20140331,EWU,1924
